ObjectId,Country,ISO2,ISO3,Indicator,Code,Unit,F1995,F1996,F1997,F1998,F1999,F2000,F2001,F2002,F2003,F2004,F2005,F2006,F2007,F2008,F2009,F2010,F2011,F2012,F2013,F2014,F2015,F2016,F2017,F2018,F2019,F2020
108,"Bahamas, The",BS,BHS,Expenditure on environmental protection n.e.c.,GENO_G14,Percent of GDP,,,,,,0,0,0,0,0,0,,,,,0.732441590661574,0.672616357279201,0.66529810301197,0.651524778301351,0.570032636703985,0.583236701677084,0.317823659974012,0.294066129920661,0.33471580129165,0.425949207588299,0.698693171022371
109,"Bahamas, The",BS,BHS,Expenditure on environmental protection R&D,GENR_G14,Domestic Currency,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0
110,"Bahamas, The",BS,BHS,Expenditure on environmental protection R&D,GENR_G14,Percent of GDP,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0
111,"Bahamas, The",BS,BHS,Expenditure on pollution abatement,GENP_G14,Domestic Currency,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0
112,"Bahamas, The",BS,BHS,Expenditure on pollution abatement,GENP_G14,Percent of GDP,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0
113,"Bahamas, The",BS,BHS,Expenditure on waste management,GENM_G14,Domestic Currency,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0
114,"Bahamas, The",BS,BHS,Expenditure on waste management,GENM_G14,Percent of GDP,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0
115,"Bahamas, The",BS,BHS,Expenditure on waste water management,GENW_G14,Domestic Currency,,,,,,0,0,0,0,0,0,,,,,25533100.75,39027286,35417637.74,29700000,40568392,42261667,38360000.01,51788364,30000000,31018761,52025001
116,"Bahamas, The",BS,BHS,Expenditure on waste water management,GENW_G14,Percent of GDP,,,,,,0,0,0,0,0,0,,,,,0.252909071207541,0.387542538531473,0.330373100363521,0.281026456228,0.365099463623601,0.360877711172593,0.321582764052479,0.41461538584707,0.230377588868155,0.228435215188382,0.462455236133151
117,"Bahrain, Kingdom of",BH,BHR,Expenditure on biodiversity & landscape protection,GENB_G14,Domestic Currency,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,
118,"Bahrain, Kingdom of",BH,BHR,Expenditure on biodiversity & landscape protection,GENB_G14,Percent of GDP,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,
119,"Bahrain, Kingdom of",BH,BHR,Expenditure on environment protection,GEN_G14,Domestic Currency,,,,,,0,0,0,0,0,8860000,8260000,11970000,12650000,28880000,11210000,9319133.37,8030392.99,7160000,19910000,7110000,6125110.13,5510000,5744663.27,4736716.74,5900000
120,"Bahrain, Kingdom of",BH,BHR,Expenditure on environment protection,GEN_G14,Percent of GDP,,,,,,0,0,0,0,0,0.147561743547277,0.118713979792754,0.146503199938314,0.130853495805447,0.334849897272504,0.115947125628349,0.0861287742144177,0.0694565527709906,0.0585213549818755,0.158597902142466,0.0608991489536653,0.050535752927927,0.0413101386776107,0.0405757020996773,0.0327435189256,0.0462822757600116
121,"Bahrain, Kingdom of",BH,BHR,Expenditure on environmental protection n.e.c.,GENO_G14,Domestic Currency,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,
122,"Bahrain, Kingdom of",BH,BHR,Expenditure on environmental protection n.e.c.,GENO_G14,Percent of GDP,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,
123,"Bahrain, Kingdom of",BH,BHR,Expenditure on environmental protection R&D,GENR_G14,Domestic Currency,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,
124,"Bahrain, Kingdom of",BH,BHR,Expenditure on environmental protection R&D,GENR_G14,Percent of GDP,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,
125,"Bahrain, Kingdom of",BH,BHR,Expenditure on pollution abatement,GENP_G14,Domestic Currency,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,
126,"Bahrain, Kingdom of",BH,BHR,Expenditure on pollution abatement,GENP_G14,Percent of GDP,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,
127,"Bahrain, Kingdom of",BH,BHR,Expenditure on waste management,GENM_G14,Domestic Currency,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,
128,"Bahrain, Kingdom of",BH,BHR,Expenditure on waste management,GENM_G14,Percent of GDP,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,
129,"Bahrain, Kingdom of",BH,BHR,Expenditure on waste water management,GENW_G14,Domestic Currency,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,
130,"Bahrain, Kingdom of",BH,BHR,Expenditure on waste water management,GENW_G14,Percent of GDP,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,
131,Bangladesh,BD,BGD,Expenditure on environment protection,GEN_G14,Domestic Currency,,,,,,,121390000,400200000,413240000,429910000,429091000,415349000,487927000,520681000,543085000,6307857000,7287300000,7263200000,4355000000,2330800000,2378900000,2830000000,,,,
132,Bangladesh,BD,BGD,Expenditure on environment protection,GEN_G14,Percent of GDP,,,,,,,0.00397254915913363,0.0120231873619452,0.0112436685188182,0.0105315197664099,0.00940535942497165,0.00804833391239105,0.00828060095270009,0.00780775106895641,0.00722855324117594,0.0736311036598978,0.0739439749556679,0.0644435682245438,0.0342563054413329,0.0163022841312987,0.0146453964379655,0.0153432465886894,,,,
133,"Belarus, Rep. of",BY,BLR,Expenditure on biodiversity & landscape protection,GENB_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,0,73120095.34,0,0,0,0,
134,"Belarus, Rep. of",BY,BLR,Expenditure on biodiversity & landscape protection,GENB_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,0,0.0813260481142157,0,0,0,0,
135,"Belarus, Rep. of",BY,BLR,Expenditure on environment protection,GEN_G14,Domestic Currency,,,,,,,,,18024100,31623100,38998700,46128800,53782600,55508000,41061147,50141313.16,58000000,86530000,73365000,93590711.2,79588904.39,87071690,103153867.57,128625837.79,127817207.71,
136,"Belarus, Rep. of",BY,BLR,Expenditure on environment protection,GEN_G14,Percent of GDP,,,,,,,,,0.492935950324454,0.632565538327313,0.599361274745609,0.581942043977949,0.553516533165647,0.427672839677389,0.288977206908516,0.294142949260204,0.188774430828817,0.158011981738322,0.109387592004336,0.116147380337399,0.0885208236898731,0.0917036409019579,0.0975466888041593,0.105155455572569,0.0968666623544827,
137,"Belarus, Rep. of",BY,BLR,Expenditure on environmental protection n.e.c.,GENO_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,4635194,2173643.98,2136890,4485043.87,6737853.85,4322572.48,
138,"Belarus, Rep. of",BY,BLR,Expenditure on environmental protection n.e.c.,GENO_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,0.00575234052132762,0.00241758266422763,0.00225056609337644,0.00424124842786922,0.00550839631719175,0.00327587479357977,
139,"Belarus, Rep. of",BY,BLR,Expenditure on environmental protection R&D,GENR_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,605867,427018.32,382400,925505.15,827790.33,1393258.18,
140,"Belarus, Rep. of",BY,BLR,Expenditure on environmental protection R&D,GENR_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,0.000751889412748464,0.000474940743396076,0.000402742524934439,0.000875197071912335,0.000676743263758822,0.00105588497912494,
141,"Belarus, Rep. of",BY,BLR,Expenditure on pollution abatement,GENP_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,88349650.2,3868146.75,84552400,97743318.55,121060193.61,122101377.05,
142,"Belarus, Rep. of",BY,BLR,Expenditure on pollution abatement,GENP_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,0.109643150403323,0.00430225216803372,0.089050332283647,0.0924302433043778,0.0989703159916187,0.092534902581778,
143,"Belarus, Rep. of",BY,BLR,Expenditure on waste management,GENM_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,
144,"Belarus, Rep. of",BY,BLR,Expenditure on waste management,GENM_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,
145,"Belarus, Rep. of",BY,BLR,Expenditure on waste water management,GENW_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,
146,"Belarus, Rep. of",BY,BLR,Expenditure on waste water management,GENW_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,
147,Belgium,BE,BEL,Expenditure on biodiversity & landscape protection,GENB_G14,Domestic Currency,,,,,,,13600000,28100000,28600000,168500000,162900000,156700000,133200000,174900000,156800000,166900000,200200000,184900000,218800000,292900000,211300000,252500000,260900000,219600000,271900000,
148,Belgium,BE,BEL,Expenditure on biodiversity & landscape protection,GENB_G14,Percent of GDP,,,,,,,0.00514498647549511,0.0102834348868273,0.0101706608440226,0.0567684118320868,0.0525421159410006,0.048192993409216,0.0387638634650587,0.0497239453917928,0.0452560516981121,0.0459602357217602,0.0532492126989531,0.0478798472195248,0.0556913052331501,0.072679179362984,0.0507076999870411,0.0586894017399955,0.0585033983097025,0.0477878532677882,0.0574738154877031,
149,Belgium,BE,BEL,Expenditure on environment protection,GEN_G14,Domestic Currency,1598400000,1570400000,1665900000,1700700000,1848200000,2020800000,2165700000,2260900000,2379400000,2594100000,2631400000,2650000000,2787000000,3371200000,3611400000,4441500000,5679300000,6086400000,6058700000,5485500000,5271200000,5058700000,5584000000,5898100000,6098400000,
150,Belgium,BE,BEL,Expenditure on environment protection,GEN_G14,Percent of GDP,0.759374599147699,0.732845516314493,0.743370176839907,0.731093954192173,0.762754533523726,0.788217305832059,0.819301265439688,0.827395656072167,0.846156308121237,0.87396401859713,0.84873740876089,0.81500595108119,0.811072728807196,0.958429758175026,1.04233230295001,1.22308200693947,1.5105806877181,1.57607302388813,1.54212482182855,1.36115274290081,1.26498072963413,1.1758102042856,1.25213865910839,1.28350426848243,1.28907067440312,
151,Belgium,BE,BEL,Expenditure on environmental protection n.e.c.,GENO_G14,Domestic Currency,,,,,,,406100000,402400000,380800000,315600000,335700000,319800000,402100000,446100000,521900000,541400000,581200000,600600000,596000000,555000000,520100000,520400000,594300000,566800000,632800000,
152,Belgium,BE,BEL,Expenditure on environmental protection n.e.c.,GENO_G14,Percent of GDP,,,,,,,0.1536308093896,0.147261715247662,0.135419148580553,0.106327066909238,0.108277399149134,0.098354303077647,0.117019140385136,0.126825912174264,0.150632228196714,0.149088505810431,0.154587624478679,0.155525344727131,0.151700264711871,0.137715754682336,0.124813415822338,0.120958275902945,0.133263969396153,0.123343147687534,0.133760317913271,
153,Belgium,BE,BEL,Expenditure on environmental protection R&D,GENR_G14,Domestic Currency,,,,,,,4100000,3400000,4900000,39000000,43300000,39900000,36400000,41400000,29600000,40600000,40800000,46500000,42400000,53100000,51900000,58600000,90400000,88100000,87800000,
154,Belgium,BE,BEL,Expenditure on environmental protection R&D,GENR_G14,Percent of GDP,,,,,,,0.00155106209923014,0.00124425902545242,0.00174252580894094,0.0131392763290883,0.0139660750168528,0.0122712216785432,0.0105931278538148,0.0117699905044038,0.00854323424913341,0.0111802610563419,0.0108519874031832,0.0120411730433094,0.010792099368764,0.0131760478804181,0.012454943820764,0.0136205898691633,0.02027101267611,0.01917172073266,0.0185590327319615,
155,Belgium,BE,BEL,Expenditure on pollution abatement,GENP_G14,Domestic Currency,,,,,,,108600000,109000000,206100000,274100000,322200000,445000000,585700000,793600000,1020500000,2091800000,3127700000,3464800000,3289800000,2829900000,2614200000,2262700000,2552600000,2735300000,2801600000,
156,Belgium,BE,BEL,Expenditure on pollution abatement,GENP_G14,Percent of GDP,,,,,,,0.0410842302381448,0.0398894805218569,0.0732927692291279,0.0923455292770029,0.103923080148498,0.136859489898539,0.170450411647784,0.225619914596494,0.294539545650022,0.576031282700887,0.831905906885692,0.897209814203405,0.837354917532071,0.702201466982958,0.627354800312933,0.525926769572625,0.572387023861045,0.595237318048184,0.592198019383409,
157,Belgium,BE,BEL,Expenditure on waste management,GENM_G14,Domestic Currency,,,,,,,1051600000,1120900000,1160300000,1272600000,1324400000,1287100000,1366000000,1674100000,1620300000,1497700000,1566200000,1560600000,1578000000,1478500000,1529100000,1631700000,1726400000,1851600000,1835300000,
158,Belgium,BE,BEL,Expenditure on waste management,GENM_G14,Percent of GDP,,,,,,,0.397828513061078,0.41020292400871,0.412622999206973,0.42874469375379,0.427174821069743,0.395846852693056,0.39753331451404,0.475945437280734,0.467655488306448,0.412430467588258,0.416578006638863,0.404117304330938,0.401649358582773,0.366869807743844,0.366952882395573,0.379261373541191,0.387122525265889,0.402932555148619,0.387942970079373,
159,Belgium,BE,BEL,Expenditure on waste water management,GENW_G14,Domestic Currency,,,,,,,581500000,597100000,598800000,524200000,442900000,401400000,263700000,241000000,262300000,103100000,163100000,229100000,333800000,276100000,344600000,332800000,359300000,436700000,469000000,
160,Belgium,BE,BEL,Expenditure on waste water management,GENW_G14,Percent of GDP,,,,,,,0.219986002610324,0.218513842381658,0.212943766202823,0.176605350043798,0.142853917435661,0.123450335382638,0.0767419729409608,0.0685161282985825,0.0757057548495842,0.0283912540617943,0.0433813516043919,0.0593254353596167,0.0849623294644675,0.0685104862482755,0.0826969872954774,0.0773537936596851,0.0805683059129019,0.0950316735976463,0.0991365188074025,
161,Bhutan,BT,BTN,Expenditure on biodiversity & landscape protection,GENB_G14,Domestic Currency,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
162,Bhutan,BT,BTN,Expenditure on biodiversity & landscape protection,GENB_G14,Percent of GDP,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
163,Bhutan,BT,BTN,Expenditure on environment protection,GEN_G14,Domestic Currency,,,,,,0,0,0,0,0,0,0,0,,,,55166357,84290988,61681261,66856837,93712000,147042000,110668000,86139000,,
164,Bhutan,BT,BTN,Expenditure on environment protection,GEN_G14,Percent of GDP,,,,,,0,0,0,0,0,0,0,0,,,,0.0700762542219056,0.0924228276544898,0.0608202589074641,0.0594483549750275,0.0744672537625635,0.104547403082876,0.0705386609351883,0.0496864146552927,,
165,Bhutan,BT,BTN,Expenditure on environmental protection n.e.c.,GENO_G14,Domestic Currency,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
166,Bhutan,BT,BTN,Expenditure on environmental protection n.e.c.,GENO_G14,Percent of GDP,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
167,Bhutan,BT,BTN,Expenditure on environmental protection R&D,GENR_G14,Domestic Currency,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
168,Bhutan,BT,BTN,Expenditure on environmental protection R&D,GENR_G14,Percent of GDP,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
169,Bhutan,BT,BTN,Expenditure on pollution abatement,GENP_G14,Domestic Currency,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
170,Bhutan,BT,BTN,Expenditure on pollution abatement,GENP_G14,Percent of GDP,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
171,Bhutan,BT,BTN,Expenditure on waste management,GENM_G14,Domestic Currency,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
172,Bhutan,BT,BTN,Expenditure on waste management,GENM_G14,Percent of GDP,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
173,Bhutan,BT,BTN,Expenditure on waste water management,GENW_G14,Domestic Currency,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
174,Bhutan,BT,BTN,Expenditure on waste water management,GENW_G14,Percent of GDP,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
175,Bolivia,BO,BOL,Expenditure on environment protection,GEN_G14,Domestic Currency,,,,,,,,439816984.95,449903934.75,367600000,491650021.3,565110251.06,622806000.5,,,,,,,,,,,,,
176,Bolivia,BO,BOL,Expenditure on environment protection,GEN_G14,Percent of GDP,,,,,,,,0.77593317285018,0.726771572800742,0.527962833988961,0.638309081646182,0.6159387800323,0.604612118754562,,,,,,,,,,,,,
177,Botswana,BW,BWA,Expenditure on biodiversity & landscape protection,GENB_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,,,,407640000,0,0,
178,Botswana,BW,BWA,Expenditure on biodiversity & landscape protection,GENB_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,0.226337277189873,0,0,
179,Botswana,BW,BWA,Expenditure on environment protection,GEN_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,,,,526240000,0,0,
180,Botswana,BW,BWA,Expenditure on environment protection,GEN_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,0.29218852111765,0,0,
181,Botswana,BW,BWA,Expenditure on environmental protection n.e.c.,GENO_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,,,,97670000,0,0,
182,Botswana,BW,BWA,Expenditure on environmental protection n.e.c.,GENO_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,0.054230109565143,0,0,
183,Botswana,BW,BWA,Expenditure on environmental protection R&D,GENR_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
184,Botswana,BW,BWA,Expenditure on environmental protection R&D,GENR_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
185,Botswana,BW,BWA,Expenditure on pollution abatement,GENP_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,,,,20930000,0,0,
186,Botswana,BW,BWA,Expenditure on pollution abatement,GENP_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,0.0116211343626338,0,0,
187,Botswana,BW,BWA,Expenditure on waste management,GENM_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
188,Botswana,BW,BWA,Expenditure on waste management,GENM_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
189,Botswana,BW,BWA,Expenditure on waste water management,GENW_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
190,Botswana,BW,BWA,Expenditure on waste water management,GENW_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
191,Brazil,BR,BRA,Expenditure on biodiversity & landscape protection,GENB_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,,4858495406.65613,5029623748.55914,5139670724.97887,5062158664.17501,5761160770.19317,
192,Brazil,BR,BRA,Expenditure on biodiversity & landscape protection,GENB_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,,0.0810318077733257,0.0802258702416023,0.0780455226633339,0.0722737972318805,0.0777797067754909,
193,Brazil,BR,BRA,Expenditure on environment protection,GEN_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,,49566837382.5799,53325126755.6266,50631479344.7222,53428414355.7744,57844217746.6601,
194,Brazil,BR,BRA,Expenditure on environment protection,GEN_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,,0.826694295771964,0.850571516594944,0.76883529706913,0.762811804556396,0.780937466329727,
195,Brazil,BR,BRA,Expenditure on environmental protection n.e.c.,GENO_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,,3790893308.17166,4038045007.21811,4190079608.97086,4793969409.89241,4885749676.9647,
196,Brazil,BR,BRA,Expenditure on environmental protection n.e.c.,GENO_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,,0.063225939745896,0.0644095246431972,0.0636260512748028,0.0684447873035738,0.0659610436873856,
197,Brazil,BR,BRA,Expenditure on environmental protection R&D,GENR_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,,619322087.184021,463001424.928957,404442720.205802,379672453.8688,388943056.807663,
198,Brazil,BR,BRA,Expenditure on environmental protection R&D,GENR_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,,0.0103292859451338,0.00738518308624347,0.00614143301679547,0.00542068547547515,0.00525100376774398,
199,Brazil,BR,BRA,Expenditure on pollution abatement,GENP_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,,819953961.794062,676334489.888637,696139945.807878,704333216.559461,577561618.537786,
