ObjectId,Country,ISO2,ISO3,Indicator,Code,Unit,F1995,F1996,F1997,F1998,F1999,F2000,F2001,F2002,F2003,F2004,F2005,F2006,F2007,F2008,F2009,F2010,F2011,F2012,F2013,F2014,F2015,F2016,F2017,F2018,F2019,F2020
538,"Korea, Rep. of",KR,KOR,Taxes on Pollution,ECGTEP,Domestic Currency,0,0,0,0,0,0,0,,,,,,25900,74700,1800,3500,15100,88300,231700,780500,,,,,,
539,"Korea, Rep. of",KR,KOR,Taxes on Pollution,ECGTEP,Percent of GDP,0,0,0,0,0,0,0,,,,,,0.002,0.006,0,0,0.001,0.006,0.015,0.05,,,,,,
540,"Korea, Rep. of",KR,KOR,Taxes on Resources,ECGTER,Domestic Currency,0,0,0,0,0,0,0,0,0,0,0,0,1000,4000,6000,7000,7000,9000,11000,12000,,,,,,
541,"Korea, Rep. of",KR,KOR,Taxes on Resources,ECGTER,Percent of GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,,,,,,
542,"Korea, Rep. of",KR,KOR,Taxes on Transport (excluding fuel for transport),ECGTET,Domestic Currency,4223000,4845000,5253000,4046000,4049140,4505420,4566696,4847044,4915177,4266922,4721541,5460040,6021642,6476982,6135279,7361274,12907236,12789381,12951191,13791732,,,,,,
543,"Korea, Rep. of",KR,KOR,Taxes on Transport (excluding fuel for transport),ECGTET,Percent of GDP,0.966,0.987,0.969,0.753,0.685,0.691,0.646,0.618,0.587,0.47,0.493,0.543,0.553,0.561,0.509,0.557,0.929,0.888,0.863,0.882,,,,,,
544,"Kosovo, Rep. of",XK,,Environmental Taxes,ECGTE,Domestic Currency,,,,,,,,,,,,,,,,,,,,,10950,322259.31,388803.8,589926.32,1158160.23,
545,"Kosovo, Rep. of",XK,,Environmental Taxes,ECGTE,Percent of GDP,,,,,,,,,,,,,,,,,,,,,0.00018854928971158,0.00530896212582989,0.00606189369962114,0.00877070397407115,0.0163033901573806,
546,"Kosovo, Rep. of",XK,,Taxes on Pollution,ECGTEP,Domestic Currency,,,,,,,,,,,,,,,,,,,,,3325979,3457930,3862960.04,3915046.74,4031174.16,
547,"Kosovo, Rep. of",XK,,Taxes on Pollution,ECGTEP,Percent of GDP,,,,,,,,,,,,,,,,,,,,,0.0572704089539389,0.0569666068104315,0.060227943061164,0.0582067875886472,0.0567467293561193,
548,"Kosovo, Rep. of",XK,,Taxes on Resources,ECGTER,Domestic Currency,,,,,,,,,,,,,,,,,,,,,2325,1100,0,0,0,
549,"Kosovo, Rep. of",XK,,Taxes on Resources,ECGTER,Percent of GDP,,,,,,,,,,,,,,,,,,,,,4.00344382264313e-05,1.81216124940281e-05,0,0,0,
550,"Kosovo, Rep. of",XK,,Taxes on Transport (excluding fuel for transport),ECGTET,Domestic Currency,,,,,,,,,,,,,,,,,,,,,29456252.47,30242139.37,33212047.05,30720400.61,31541017.75,
551,"Kosovo, Rep. of",XK,,Taxes on Transport (excluding fuel for transport),ECGTET,Percent of GDP,,,,,,,,,,,,,,,,,,,,,0.507210546190271,0.498214846048665,0.517813608724801,0.456734223547078,0.444002051718798,
552,Latvia,LV,LVA,Environmental Taxes,ECGTE,Domestic Currency,40,71.181,144.722,197.341,168.977,169.361,167.581,195.771,234.055,283.196,351.929,390.882,472.365,517.709,640.109,598.342,620.765,678.644,752.76,829.838,900.427,951.583,995.61,1023.489,1025.664,
553,Latvia,LV,LVA,Environmental Taxes,ECGTE,Percent of GDP,0.986,1.522,2.685,3.284,2.697,2.469,2.246,2.332,2.45,2.558,2.583,2.278,2.084,2.116,3.381,3.32,3.041,3.078,3.284,3.514,3.666,3.752,3.693,3.512,3.367,
554,Latvia,LV,LVA,Taxes on Energy (including fuel for transport),ECGTEN,Domestic Currency,37.8,68.1,92.6,150.2,124.8,124.5,122.4,144.1,179.8,225.7,288.1,316.7,387.703,440.914,579.203,514.253,501.523,552.014,613.897,678.444,731.58,784.15,814.624,849.282,849.492,
555,Latvia,LV,LVA,Taxes on Energy (including fuel for transport),ECGTEN,Percent of GDP,0.932,1.456,1.718,2.5,1.992,1.815,1.64,1.716,1.882,2.039,2.114,1.846,1.71,1.803,3.059,2.853,2.457,2.504,2.678,2.873,2.979,3.092,3.021,2.914,2.789,
556,Latvia,LV,LVA,Taxes on Pollution,ECGTEP,Domestic Currency,,,,1.202,2.549,7.259,6.939,7.287,7.042,7.704,8.741,9.299,9.475,10.152,8.433,9.449,12,14.811,15.837,16.525,17.571,14.366,16.193,,,
557,Latvia,LV,LVA,Taxes on Pollution,ECGTEP,Percent of GDP,,,,0.02,0.041,0.106,0.093,0.087,0.074,0.07,0.064,0.054,0.042,0.042,0.045,0.052,0.059,0.067,0.069,0.07,0.072,0.057,0.06,,,
558,Latvia,LV,LVA,Taxes on Resources,ECGTER,Domestic Currency,2.2,2.5,13,15.3,15.2,14.8,15,15.76,14.464,12.388,15.208,16.143,15.498,14.008,11.404,13.405,15.716,18.348,20.331,21.159,23.101,19.059,27.014,31.463,31.878,
559,Latvia,LV,LVA,Taxes on Resources,ECGTER,Percent of GDP,0.054,0.053,0.241,0.255,0.243,0.216,0.201,0.188,0.151,0.112,0.112,0.094,0.068,0.057,0.06,0.074,0.077,0.083,0.089,0.09,0.094,0.075,0.1,0.108,0.105,
560,Latvia,LV,LVA,Taxes on Transport (excluding fuel for transport),ECGTET,Domestic Currency,,,38.212,30.639,26.428,22.802,23.242,28.624,32.749,37.404,39.88,48.74,59.689,52.635,41.069,61.235,91.526,93.471,102.696,113.711,128.175,134.008,137.779,142.743,144.294,
561,Latvia,LV,LVA,Taxes on Transport (excluding fuel for transport),ECGTET,Percent of GDP,,,0.709,0.51,0.422,0.332,0.312,0.341,0.343,0.338,0.293,0.284,0.263,0.215,0.217,0.34,0.448,0.424,0.448,0.482,0.522,0.528,0.511,0.49,0.474,
562,Lithuania,LT,LTU,Environmental Taxes,ECGTE,Domestic Currency,164.351,211.142,295.988,370.794,421.646,367.885,410.318,481.939,479.337,511.984,501.6,454.363,529.953,534.557,544.638,525.826,556.987,576.436,623.661,672.607,731.221,791.703,854.034,929.554,947.512,
563,Lithuania,LT,LTU,Environmental Taxes,ECGTE,Percent of GDP,2.118,2.174,2.525,2.848,3.317,2.755,2.894,3.174,2.879,2.81,2.391,1.889,1.827,1.637,2.025,1.876,1.779,1.725,1.78,1.839,1.958,2.036,2.02,2.043,1.942,
564,Lithuania,LT,LTU,Taxes on Energy (including fuel for transport),ECGTEN,Domestic Currency,85.5,108.031,148.595,225.112,271.806,232.133,259.271,303.855,328.541,332.914,364.362,393.868,459.353,498.117,513.133,492.228,497.112,515.925,537.714,580.485,622.937,677.259,731.917,809.328,836.765,
565,Lithuania,LT,LTU,Taxes on Energy (including fuel for transport),ECGTEN,Percent of GDP,1.102,1.112,1.268,1.729,2.138,1.739,1.829,2.001,1.973,1.827,1.737,1.637,1.583,1.525,1.908,1.756,1.587,1.544,1.535,1.587,1.668,1.741,1.731,1.779,1.715,
566,Lithuania,LT,LTU,Taxes on Pollution,ECGTEP,Domestic Currency,2.896,5.038,6.201,5.85,14.934,6.37,10.267,11.561,10.979,17.504,18.171,17.358,18.825,21.181,18.445,7.677,16.419,16.817,19.096,16.769,13.281,15.335,17.169,,,
567,Lithuania,LT,LTU,Taxes on Pollution,ECGTEP,Percent of GDP,0.037,0.052,0.053,0.045,0.117,0.048,0.072,0.076,0.066,0.096,0.087,0.072,0.065,0.065,0.069,0.027,0.052,0.05,0.054,0.046,0.036,0.039,0.041,,,
568,Lithuania,LT,LTU,Taxes on Resources,ECGTER,Domestic Currency,18.9,28.9,44.5,39.5,47.858,40.652,47.257,55.191,17.5,18.8,19.1,20.413,21.906,0.664,1.523,13.297,29.195,28.304,36.298,38.608,63.275,65.464,70.494,59.5,52.401,
569,Lithuania,LT,LTU,Taxes on Resources,ECGTER,Percent of GDP,0.244,0.298,0.38,0.303,0.377,0.304,0.333,0.364,0.105,0.103,0.091,0.085,0.076,0.002,0.006,0.047,0.093,0.085,0.104,0.106,0.169,0.168,0.167,0.131,0.107,
570,Lithuania,LT,LTU,Taxes on Transport (excluding fuel for transport),ECGTET,Domestic Currency,57.055,69.173,96.692,100.332,87.048,88.729,93.524,111.331,122.317,142.766,99.967,22.724,29.87,14.595,11.536,12.623,14.261,15.39,30.554,36.745,31.728,33.645,34.454,38.507,38.243,
571,Lithuania,LT,LTU,Taxes on Transport (excluding fuel for transport),ECGTET,Percent of GDP,0.735,0.712,0.825,0.771,0.685,0.665,0.66,0.733,0.735,0.784,0.476,0.094,0.103,0.045,0.043,0.045,0.046,0.046,0.087,0.1,0.085,0.087,0.081,0.085,0.078,
572,Luxembourg,LU,LUX,Environmental Taxes,ECGTE,Domestic Currency,449.618,463.133,488.399,512.724,560.55,613.796,639.436,667.123,724.89,845.675,899.234,898.999,961.126,992.558,938.697,970.287,1029.946,1055.334,1018.958,995.498,963.469,942.632,962.583,1039.034,1103.739,
573,Luxembourg,LU,LUX,Environmental Taxes,ECGTE,Percent of GDP,2.85,2.771,2.791,2.82,2.686,2.659,2.69,2.658,2.768,3.027,2.994,2.659,2.585,2.603,2.539,2.415,2.386,2.392,2.191,1.998,1.85,1.718,1.694,1.73,1.738,
574,Luxembourg,LU,LUX,Taxes on Energy (including fuel for transport),ECGTEN,Domestic Currency,426.946,439.811,463.911,486.511,532.353,584.602,608.515,635.392,689.427,807.923,861.015,855.616,887.872,918.956,858.23,892.422,954.651,976.827,936.724,911.275,871.233,852.675,876.044,952.505,1015.388,
575,Luxembourg,LU,LUX,Taxes on Energy (including fuel for transport),ECGTEN,Percent of GDP,2.706,2.631,2.651,2.675,2.551,2.533,2.56,2.532,2.633,2.892,2.867,2.531,2.388,2.41,2.321,2.221,2.212,2.214,2.014,1.829,1.673,1.554,1.542,1.586,1.599,
576,Luxembourg,LU,LUX,Taxes on Pollution,ECGTEP,Domestic Currency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
577,Luxembourg,LU,LUX,Taxes on Pollution,ECGTEP,Percent of GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
578,Luxembourg,LU,LUX,Taxes on Resources,ECGTER,Domestic Currency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.857,3.714,8.691,6.191,5.984,14.734,13.83,10.13,9.55,10.599,
579,Luxembourg,LU,LUX,Taxes on Resources,ECGTER,Percent of GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.009,0.02,0.013,0.012,0.028,0.025,0.018,0.016,0.017,
580,Luxembourg,LU,LUX,Taxes on Transport (excluding fuel for transport),ECGTET,Domestic Currency,22.671,23.322,24.488,26.213,28.197,29.194,30.921,31.731,35.463,37.752,38.219,43.383,73.254,73.602,80.467,73.008,71.581,69.815,76.043,78.238,77.503,76.127,76.409,76.979,77.752,
581,Luxembourg,LU,LUX,Taxes on Transport (excluding fuel for transport),ECGTET,Percent of GDP,0.144,0.14,0.14,0.144,0.135,0.126,0.13,0.126,0.135,0.135,0.127,0.128,0.197,0.193,0.218,0.182,0.166,0.158,0.164,0.157,0.149,0.139,0.134,0.128,0.122,
582,"Madagascar, Rep. of",MG,MDG,Environmental Taxes,ECGTE,Domestic Currency,,,,,,,,,,,,,,,,,,,,,399400000000,407451000000,464722000000,659347000000,796570000000,
583,"Madagascar, Rep. of",MG,MDG,Environmental Taxes,ECGTE,Percent of GDP,,,,,,,,,,,,,,,,,,,,,1.20242589240853,1.08256399845024,1.13184391917743,1.43691465867192,1.56082418088999,
584,"Madagascar, Rep. of",MG,MDG,Taxes on Energy (including fuel for transport),ECGTEN,Domestic Currency,,,,,,,,,,,,,,,,,,,,,399400000000,407451000000,464722000000,659347000000,796570000000,
585,"Madagascar, Rep. of",MG,MDG,Taxes on Energy (including fuel for transport),ECGTEN,Percent of GDP,,,,,,,,,,,,,,,,,,,,,1.20242589240853,1.08256399845024,1.13184391917743,1.43691465867192,1.56082418088999,
586,"Madagascar, Rep. of",MG,MDG,Taxes on Pollution,ECGTEP,Domestic Currency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
587,"Madagascar, Rep. of",MG,MDG,Taxes on Pollution,ECGTEP,Percent of GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
588,"Madagascar, Rep. of",MG,MDG,Taxes on Resources,ECGTER,Domestic Currency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
589,"Madagascar, Rep. of",MG,MDG,Taxes on Resources,ECGTER,Percent of GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
590,Malaysia,MY,MYS,Environmental Taxes,ECGTE,Domestic Currency,1425,1599,1865,1780,1828,1920,2063,2156,2213,2253,2165,1790,1711,1819,1876,2013,2194,2290,2412,2541,2638,2722,2805,2919,,
591,Malaysia,MY,MYS,Environmental Taxes,ECGTE,Percent of GDP,0.641,0.63,0.662,0.628,0.608,0.539,0.585,0.563,0.528,0.475,0.398,0.3,0.257,0.236,0.263,0.245,0.241,0.236,0.237,0.23,0.224,0.218,0.204,0.202,,
592,Malaysia,MY,MYS,Taxes on Energy (including fuel for transport),ECGTEN,Domestic Currency,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,4,2,2,0,0,,
593,Malaysia,MY,MYS,Taxes on Energy (including fuel for transport),ECGTEN,Percent of GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
594,Malaysia,MY,MYS,Taxes on Pollution,ECGTEP,Domestic Currency,1,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,4,3,2,2,3,3,0,0,,
595,Malaysia,MY,MYS,Taxes on Pollution,ECGTEP,Percent of GDP,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
596,Malaysia,MY,MYS,Taxes on Resources,ECGTER,Domestic Currency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
597,Malaysia,MY,MYS,Taxes on Resources,ECGTER,Percent of GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
598,Malaysia,MY,MYS,Taxes on Transport (excluding fuel for transport),ECGTET,Domestic Currency,1424,1597,1863,1778,1826,1918,2060,2154,2211,2251,2162,1787,1708,1816,1873,2010,2189,2286,2410,2535,2633,2717,2805,2919,,
599,Malaysia,MY,MYS,Taxes on Transport (excluding fuel for transport),ECGTET,Percent of GDP,0.64,0.629,0.661,0.628,0.607,0.538,0.584,0.562,0.528,0.475,0.398,0.299,0.257,0.236,0.263,0.245,0.24,0.235,0.237,0.229,0.224,0.217,0.204,0.202,,
600,Mali,ML,MLI,Environmental Taxes,ECGTE,Domestic Currency,10775,22405,34802,38809,55810,40319,39355,46834.089,46307.866,41256,39627,35802,54841,50265,47446,50513,34270,61790,56220,58846,124674,139429,125749,83457.978,,
601,Mali,ML,MLI,Environmental Taxes,ECGTE,Percent of GDP,0.798,1.575,2.211,2.253,2.635,1.917,1.549,1.727,1.694,1.434,1.203,0.992,1.405,1.146,0.986,0.955,0.56,0.973,0.86,0.83,1.609,1.678,1.408,0.875,,
602,Mali,ML,MLI,Taxes on Energy (including fuel for transport),ECGTEN,Domestic Currency,9133,19888,29245,33400,48315,33694,28337,30153.77,33733.719,30587,26389,16589,36806,34927,22999,25660,4684,25232,22286,27793,93264,100648,87789,48611.453,,
603,Mali,ML,MLI,Taxes on Energy (including fuel for transport),ECGTEN,Percent of GDP,0.676,1.398,1.858,1.939,2.282,1.602,1.116,1.112,1.234,1.063,0.801,0.46,0.943,0.796,0.478,0.485,0.076,0.397,0.341,0.392,1.204,1.211,0.983,0.51,,
604,Mali,ML,MLI,Taxes on Pollution,ECGTEP,Domestic Currency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
605,Mali,ML,MLI,Taxes on Pollution,ECGTEP,Percent of GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
606,Mali,ML,MLI,Taxes on Resources,ECGTER,Domestic Currency,439,949,3901,3612,5287,4233,8365,12907,9206,7754,9811,15545,14018,11329,20550,20479,24682,31754,28889,25474,25253,30605,30681,27245.912,,
607,Mali,ML,MLI,Taxes on Resources,ECGTER,Percent of GDP,0.032,0.067,0.248,0.21,0.25,0.201,0.329,0.476,0.337,0.27,0.298,0.431,0.359,0.258,0.427,0.387,0.403,0.5,0.442,0.359,0.326,0.368,0.344,0.286,,
608,Mali,ML,MLI,Taxes on Transport (excluding fuel for transport),ECGTET,Domestic Currency,1203,1568,1656,1797,2208,2392,2653,3773.319,3368.147,2915,3427,3668,4017,4009,3897,4374,4904,4804,5045,5579,6157,8176,7279,7600.613,,
609,Mali,ML,MLI,Taxes on Transport (excluding fuel for transport),ECGTET,Percent of GDP,0.089,0.11,0.105,0.104,0.104,0.114,0.104,0.139,0.123,0.101,0.104,0.102,0.103,0.091,0.081,0.083,0.08,0.076,0.077,0.079,0.079,0.098,0.082,0.08,,
610,Malta,MT,MLT,Environmental Taxes,ECGTE,Domestic Currency,94.16,94.251,115.011,135.334,147.427,146.266,148.417,143.81,149.719,137.475,158.014,171.642,203.26,199.877,193.943,190.623,211.273,205.502,205.812,239.229,268.908,276.688,301.459,319.156,342.658,
611,Malta,MT,MLT,Environmental Taxes,ECGTE,Percent of GDP,3.097,2.949,3.388,3.762,3.876,3.536,3.482,3.187,3.146,2.833,3.069,3.187,3.53,3.261,3.159,2.888,3.089,2.866,2.69,2.806,2.785,2.668,2.663,2.573,2.581,
612,Malta,MT,MLT,Taxes on Energy (including fuel for transport),ECGTEN,Domestic Currency,25.185,25.201,41.244,54.967,57.876,55.135,61.932,58.532,55.867,56.301,62.293,66.9,97.578,86.224,86.617,92.721,107.348,108.448,107.698,128.067,138.236,144.572,154.419,161.738,176.484,
613,Malta,MT,MLT,Taxes on Energy (including fuel for transport),ECGTEN,Percent of GDP,0.828,0.789,1.215,1.528,1.522,1.333,1.453,1.297,1.174,1.16,1.21,1.242,1.695,1.407,1.411,1.405,1.57,1.512,1.408,1.502,1.432,1.394,1.364,1.304,1.329,
614,Malta,MT,MLT,Taxes on Pollution,ECGTEP,Domestic Currency,0,0,0,0,0,0,0,0,0,0.864,10.364,11.868,14.363,17.062,12.901,10.447,10.939,9.873,12.077,16.528,20.984,17.79,22.327,24.354,27.5,
615,Malta,MT,MLT,Taxes on Pollution,ECGTEP,Percent of GDP,0,0,0,0,0,0,0,0,0,0.018,0.201,0.22,0.249,0.278,0.21,0.158,0.16,0.138,0.158,0.194,0.217,0.172,0.197,0.196,0.207,
616,Malta,MT,MLT,Taxes on Resources,ECGTER,Domestic Currency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.104,1.469,1.064,2.334,2.138,
617,Malta,MT,MLT,Taxes on Resources,ECGTER,Percent of GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.014,0.009,0.019,0.016,
618,Malta,MT,MLT,Taxes on Transport (excluding fuel for transport),ECGTET,Domestic Currency,68.975,69.05,73.767,80.367,89.551,91.131,86.485,85.278,93.852,80.31,85.357,92.873,91.319,96.592,94.425,87.455,92.986,87.182,86.036,94.634,108.586,112.857,123.649,130.73,136.536,
619,Malta,MT,MLT,Taxes on Transport (excluding fuel for transport),ECGTET,Percent of GDP,2.268,2.161,2.173,2.234,2.354,2.203,2.029,1.89,1.972,1.655,1.658,1.724,1.586,1.576,1.538,1.325,1.36,1.216,1.124,1.11,1.124,1.088,1.092,1.054,1.028,
620,"Mauritania, Islamic Rep. of",MR,MRT,Environmental Taxes,ECGTE,Domestic Currency,,,,,,,,,,,,,4544.646,6651.823,7075.669,7867.712,9632.792,11375.898,9847.643,10315.543,14029.335,26718.355,29970.526,3682.634,,
621,"Mauritania, Islamic Rep. of",MR,MRT,Environmental Taxes,ECGTE,Percent of GDP,,,,,,,,,,,,,4.044,5.364,5.72,5.066,5.065,5.7,4.534,5.169,7.007,11.85,12.389,1.464,,
622,"Mauritania, Islamic Rep. of",MR,MRT,Taxes on Energy (including fuel for transport),ECGTEN,Domestic Currency,,,,,,,,,,,,,2951.327,4295.308,4977.595,4937.413,5671.959,6478.982,6540.718,6638.546,10417.165,16528.443,17346.275,2276.75,,
623,"Mauritania, Islamic Rep. of",MR,MRT,Taxes on Energy (including fuel for transport),ECGTEN,Percent of GDP,,,,,,,,,,,,,2.626,3.463,4.024,3.179,2.983,3.246,3.012,3.326,5.203,7.331,7.17,0.905,,
624,"Mauritania, Islamic Rep. of",MR,MRT,Taxes on Pollution,ECGTEP,Domestic Currency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
625,"Mauritania, Islamic Rep. of",MR,MRT,Taxes on Pollution,ECGTEP,Percent of GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
626,"Mauritania, Islamic Rep. of",MR,MRT,Taxes on Resources,ECGTER,Domestic Currency,,,,,,,,,,,,,572.919,1076.515,601.557,848.299,1688.753,1896.916,586.925,716.997,642.17,7079.912,9507.251,1098.084,,
627,"Mauritania, Islamic Rep. of",MR,MRT,Taxes on Resources,ECGTER,Percent of GDP,,,,,,,,,,,,,0.51,0.868,0.486,0.546,0.888,0.95,0.27,0.359,0.321,3.14,3.93,0.437,,
628,"Mauritania, Islamic Rep. of",MR,MRT,Taxes on Transport (excluding fuel for transport),ECGTET,Domestic Currency,,,,,,,,,,,,,1020.4,1280,1496.517,2082,2272.08,3000,2720,2960,2970,3110,3117,307.8,,
629,"Mauritania, Islamic Rep. of",MR,MRT,Taxes on Transport (excluding fuel for transport),ECGTET,Percent of GDP,,,,,,,,,,,,,0.908,1.032,1.21,1.341,1.195,1.503,1.252,1.483,1.483,1.379,1.288,0.122,,
630,Mauritius,MU,MUS,Environmental Taxes,ECGTE,Domestic Currency,,,,,,,,,,,,1710.351,5369.7,6001.4,6881.7,7211.3,8457.1,9240.2,9119,10351.3,10445.838,10802.221,11930.092,13841.558,,
631,Mauritius,MU,MUS,Environmental Taxes,ECGTE,Percent of GDP,,,,,,,,,,,,0.767,2.104,2.111,2.359,2.342,2.558,2.635,2.449,2.64,2.548,2.485,2.609,2.876,,
632,Mauritius,MU,MUS,Taxes on Energy (including fuel for transport),ECGTEN,Domestic Currency,,,,,,,,,,,,,1939.2,1962.1,2212.5,2420.7,3017.9,3098.6,3068.5,3219.2,3291.727,3438.213,3642.468,5140.864,,
633,Mauritius,MU,MUS,Taxes on Energy (including fuel for transport),ECGTEN,Percent of GDP,,,,,,,,,,,,,0.76,0.69,0.758,0.786,0.913,0.884,0.824,0.821,0.803,0.791,0.797,1.068,,
634,Mauritius,MU,MUS,Taxes on Pollution,ECGTEP,Domestic Currency,,,,,,,,,,,132.082,143.345,260.4,321.6,283.2,300.6,506.9,399.3,354.1,407.1,644.568,639.767,626.382,655.836,,
635,Mauritius,MU,MUS,Taxes on Pollution,ECGTEP,Percent of GDP,,,,,,,,,,,0.069,0.064,0.102,0.113,0.097,0.098,0.153,0.114,0.095,0.104,0.157,0.147,0.137,0.136,,
636,Mauritius,MU,MUS,Taxes on Resources,ECGTER,Domestic Currency,,,,,,,,,,,37.787,35.532,130.3,73.2,128.4,89.9,223.9,92.3,159.9,571.5,227.52,216.354,85.385,127.456,,
637,Mauritius,MU,MUS,Taxes on Resources,ECGTER,Percent of GDP,,,,,,,,,,,0.02,0.016,0.051,0.026,0.044,0.029,0.068,0.026,0.043,0.146,0.056,0.05,0.019,0.026,,
638,Mauritius,MU,MUS,Taxes on Transport (excluding fuel for transport),ECGTET,Domestic Currency,,,,,,,,,,,,1531.474,3039.8,3644.5,4257.6,4400.1,4708.4,5650,5536.5,6153.5,6282.023,6507.887,7575.857,7917.402,,
639,Mauritius,MU,MUS,Taxes on Transport (excluding fuel for transport),ECGTET,Percent of GDP,,,,,,,,,,,,0.687,1.191,1.282,1.459,1.429,1.424,1.611,1.487,1.57,1.533,1.497,1.657,1.645,,
640,Mexico,MX,MEX,Environmental Taxes,ECGTE,Domestic Currency,21637,25414.4,41743.908,71244,99354,80306.9,103554,129803,105662.6,72769.2,36919.8,-17321.1,-21311.386,-189002.8,30864.272,-27643.534,-115466.502,-176782.303,-55886.298,17433.566,254228.121,314198.927,256252.541,225254.38,317605.406,
641,Mexico,MX,MEX,Environmental Taxes,ECGTE,Percent of GDP,0.936,0.814,1.053,1.481,1.731,1.2,1.465,1.741,1.343,0.824,0.386,-0.163,-0.185,-1.53,0.254,-0.207,-0.787,-1.118,-0.343,0.1,1.369,1.561,1.168,0.958,1.299,
642,Mexico,MX,MEX,Taxes on Energy (including fuel for transport),ECGTEN,Domestic Currency,17329,20412,34384,61621,87461,66211,87189,112221,87579,53334,15186,-42218,-48324,-217609,3203,-56153,-145679.094,-203084.297,-85996.203,-12846.8,220091.094,277263.906,216499,187666,297478.906,
643,Mexico,MX,MEX,Taxes on Energy (including fuel for transport),ECGTEN,Percent of GDP,0.75,0.654,0.868,1.281,1.524,0.989,1.233,1.505,1.113,0.604,0.159,-0.397,-0.42,-1.761,0.026,-0.42,-0.993,-1.284,-0.528,-0.073,1.185,1.377,0.987,0.798,1.217,
644,Mexico,MX,MEX,Taxes on Pollution,ECGTEP,Domestic Currency,101,134,91,51,33,29,65,52,63,65,51,49,57,53,176,222,255,300,390,1008.6,1760.9,2016.2,2264,,,
645,Mexico,MX,MEX,Taxes on Pollution,ECGTEP,Percent of GDP,0.004,0.004,0.002,0.001,0.001,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0.001,0.002,0.002,0.002,0.002,0.006,0.009,0.01,0.01,,,
646,Mexico,MX,MEX,Taxes on Resources,ECGTER,Domestic Currency,0,73.4,23.908,33,41,268.9,291,259,317.6,381.2,429.8,417.9,512.614,1679.2,1851.272,2016.466,2908.691,3298.494,3937.206,2107.27,4812.674,5165.707,6702.412,7558.597,7020.125,
647,Mexico,MX,MEX,Taxes on Resources,ECGTER,Percent of GDP,0,0.002,0.001,0.001,0.001,0.004,0.004,0.003,0.004,0.004,0.004,0.004,0.004,0.014,0.015,0.015,0.02,0.021,0.024,0.012,0.026,0.026,0.031,0.032,0.029,
648,Mexico,MX,MEX,Taxes on Transport (excluding fuel for transport),ECGTET,Domestic Currency,4207,4795,7245,9539,11819,13798,16009,17271,17703,18989,21253,24430,26443,26874,25634,26271,27048.9,22703.5,25782.699,27164.496,27563.453,29753.113,30787.129,28313.783,11142.375,
649,Mexico,MX,MEX,Taxes on Transport (excluding fuel for transport),ECGTET,Percent of GDP,0.182,0.154,0.183,0.198,0.206,0.206,0.226,0.232,0.225,0.215,0.222,0.23,0.23,0.218,0.211,0.197,0.184,0.144,0.158,0.155,0.148,0.148,0.14,0.12,0.046,
650,Mongolia,MN,MNG,Environmental Taxes,ECGTE,Domestic Currency,,,,,,,,,,,,,,,,164201.497,199251.763,186549.978,275937.513,251388.868,405113.657,442723.542,337806.346,554684.582,,
651,Mongolia,MN,MNG,Environmental Taxes,ECGTE,Percent of GDP,,,,,,,,,,,,,,,,1.683,1.512,1.118,1.439,1.131,1.75,1.849,1.212,1.711,,
